latitude,longitude,country_id
36.263179,-80.379557,USA
34.711822,-86.692154,USA
33.674793,-78.942594,USA
29.494764,-81.197069,USA
37.605454,-77.422145,USA
51.211091,4.344900,BEL
48.948664,21.165493,SVK
37.177047,127.207529,KOR
-29.689779,-53.819659,BRA
37.511138,15.096222,ITA
48.163992,17.158107,SVK
43.313447,27.157567,BGR
52.227120,21.002006,POL
45.806415,4.772411,FRA
-34.823895,138.612878,AUS
-36.748484,174.700333,NZL
-35.381087,149.192959,AUS
-12.455883,130.928678,AUS
-6.307005,107.095984,IDN
-6.408107,107.249760,IDN
37.479674,126.883693,KOR
48.165869,17.128603,SVK
48.163217,17.102492,SVK
48.698892,21.259687,SVK
57.709181,11.936502,SWE
47.056787,8.273006,CHE
47.079594,8.313055,CHE
43.311206,5.374531,FRA
51.017059,4.480365,BEL
43.523365,-79.659431,CAN
50.752186,3.228775,BEL
46.851773,-100.781850,USA
46.281916,16.360397,HRV
59.949762,10.769457,NOR
59.888384,30.322957,RUS
51.167191,3.234621,BEL
52.079645,21.007539,POL
52.174518,20.872900,POL
49.424055,8.356725,DEU
45.800439,15.943506,HRV
37.396306,-5.948042,ESP
48.752747,19.026847,SVK
-32.097069,115.813440,AUS
-3.734428,-38.504919,BRA
50.125534,14.485629,CZE
42.683164,23.285236,BGR
-31.950563,115.865464,AUS
49.835493,18.275875,CZE
33.411440,-112.412124,USA
43.572041,1.425306,FRA
56.889048,24.232326,LVA
50.311472,18.783894,POL
39.664735,-86.302105,USA
53.795116,-1.765431,GBR
50.621420,-3.416385,GBR
42.736312,-84.539831,USA
53.450203,-2.371153,GBR
53.985423,-1.052605,GBR
35.576415,139.749094,JPN
56.943776,24.203713,LVA
50.847214,-1.166680,GBR
40.405212,49.800099,AZE
50.489471,30.416098,UKR
24.786462,46.754165,SAU
43.710499,10.419712,ITA
23.113235,72.538639,IND
40.269441,29.087677,TUR
22.322872,91.811590,BGD
4.722462,-74.244390,COL
4.222115,73.544970,MDV
6.805092,79.917492,LKA
6.924646,79.960260,LKA
6.896586,79.956842,LKA
6.935552,79.914184,LKA
18.016976,-76.907942,JAM
10.665823,-61.519993,TTO
-27.416748,153.092393,AUS
38.940134,-94.867722,USA
55.668086,12.621628,DNK
59.924890,10.809522,NOR
59.822026,10.787114,NOR
59.510899,17.897389,SWE
42.920120,-78.819410,USA
35.720766,-81.412917,USA
43.048656,-78.852033,USA
26.245887,-81.801808,USA
35.968395,-83.916793,USA
-24.591222,25.907348,BWA
39.973624,116.491752,CHN
35.193847,129.153610,KOR
14.271065,121.073521,PHL
34.692766,135.532960,JPN
37.500709,127.036845,KOR
37.521660,126.712460,KOR
34.864054,135.214476,JPN
35.709930,139.739264,JPN
35.532188,139.559884,JPN
41.730008,-86.335182,USA
47.822510,-122.289421,USA
34.860740,135.515725,JPN
-25.926679,28.142506,ZAF
-4.042199,39.701244,KEN
-1.350026,36.748697,KEN
52.763873,-2.361007,GBR
52.718348,-2.457243,GBR
52.205164,20.886409,POL
39.443913,-0.370100,ESP
22.768639,75.876103,IND
40.381140,-75.982149,USA
44.420215,26.114398,ROU
13.753153,121.073577,PHL
15.470769,120.948619,PHL
12.061343,124.616084,PHL
10.292362,123.888672,PHL
15.175244,120.577490,PHL
7.057870,125.549992,PHL
10.332048,123.928503,PHL
16.600972,120.312761,PHL
11.573021,43.160888,DJI
49.843156,19.039520,POL
42.189441,-88.308506,USA
56.156957,8.969762,DNK
49.005720,-118.212220,CAN
60.152654,24.882992,FIN
65.012643,25.468253,FIN
35.890350,139.947989,JPN
45.335666,-75.797359,CAN
13.505351,144.813641,GUM
1.388400,103.827630,SGP
37.488139,127.051167,KOR
-37.807225,145.081691,AUS
-29.428192,115.007351,AUS
-32.940063,-60.674527,ARG
40.991877,29.041566,TUR
42.849494,-73.756881,USA
33.726477,-84.824325,USA
35.806854,140.160786,JPN
44.405651,-89.827344,USA
40.860554,-79.907493,USA
44.641440,22.663795,ROU
47.553613,19.074568,HUN
46.075182,18.210252,HUN
52.554309,-0.390878,GBR
-22.247530,166.469862,NCL
-22.272999,166.438949,NCL
40.355377,-75.984699,USA
10.778267,106.685771,VNM
52.121069,8.647061,DEU
51.955634,7.639130,DEU
25.132922,55.391706,ARE
32.480975,-99.693606,USA
35.205274,-101.839173,USA
35.148283,-101.904389,USA
35.861835,-101.978511,USA
34.837330,-102.406738,USA
35.485458,-101.044017,USA
28.838659,-96.986039,USA
31.498061,-97.166981,USA
19.529474,57.615817,OMN
37.756573,127.638154,KOR
-37.738692,175.222951,NZL
33.991969,-6.720323,MAR
-37.857371,145.164984,AUS
54.633343,-1.309932,GBR
41.654988,-0.990868,ESP
-12.456086,130.842480,AUS
36.049750,-79.881655,USA
47.449141,15.338204,AUT
42.344743,-71.589225,USA
43.049275,-77.466595,USA
40.019711,-105.242050,USA
39.796611,-75.365013,USA
41.361089,36.179941,TUR
47.551783,-122.115801,USA
39.775998,-86.042750,USA
37.599423,-82.680015,USA
49.693979,6.324725,LUX
49.497573,6.052172,LUX
49.648658,5.957886,LUX
-29.688417,152.936406,AUS
29.926702,30.899789,EGY
30.063613,31.217625,EGY
53.331668,-6.374864,IRL
52.811840,-6.179818,IRL
52.777656,-6.170461,IRL
52.229129,-7.242549,IRL
51.715644,-0.621163,GBR
45.511472,9.565410,ITA
48.598067,2.197216,FRA
37.399575,-122.026764,USA
43.952445,4.818839,FRA
-37.689761,176.163920,NZL
65.265856,21.384042,SWE
60.524545,15.419711,SWE
60.610486,15.610459,SWE
20.995707,105.541742,VNM
40.466335,-3.666521,ESP
51.477844,5.440065,NLD
23.041660,72.507795,IND
11.063053,106.674178,VNM
25.794845,-80.379716,USA
36.145469,-86.702099,USA
36.860836,-76.236356,USA
39.452969,-8.120074,PRT
33.394769,-111.961262,USA
40.452221,-80.041515,USA
32.840489,-117.168374,USA
49.012004,1.398208,FRA
48.926255,2.348019,FRA
49.258605,1.185096,FRA
41.666781,-93.455706,USA
-36.083062,146.920769,AUS
-38.199599,146.534728,AUS
-22.819163,-47.032308,BRA
40.872135,-124.090874,USA
39.736970,-82.979410,USA
41.324942,2.032896,ESP
-34.417167,-58.958166,ARG
12.824148,80.219832,IND
42.528273,-71.249413,USA
25.945476,-80.191500,USA
44.877738,-93.406300,USA
37.638915,-77.467703,USA
30.287141,-89.737401,USA
30.471888,-84.353135,USA
50.022667,8.806680,DEU
50.064016,8.799114,DEU
-6.346808,107.168113,IDN
34.789367,135.767212,JPN
48.144773,11.523770,DEU
-33.297109,-70.704629,CHL
31.990554,34.759380,ISR
32.160935,34.806311,ISR
43.812394,-79.347227,CAN
34.841588,135.721679,JPN
33.121765,-111.471887,USA
33.804969,-84.450939,USA
42.698712,-2.907773,ESP
30.278861,-97.760305,USA
41.276455,-95.790958,USA
40.396889,-79.958972,USA
32.689038,-97.494162,USA
41.726467,-93.560893,USA
39.157564,-94.472142,USA
38.992371,-8.958946,PRT
40.311047,-3.693450,ESP
33.335721,-111.687881,USA
58.553093,16.832093,SWE
32.432593,-81.760458,USA
35.425151,-97.600059,USA
25.959830,49.878568,SAU
24.551761,46.891661,SAU
55.930226,-3.302973,GBR
47.043715,15.470101,AUT
56.626988,9.828518,DNK
51.166759,4.177874,BEL
48.757972,11.432090,DEU
12.749990,101.078899,THA
46.821317,23.580311,ROU
40.687977,22.945311,GRC
30.017698,31.422518,EGY
18.018127,-76.745720,JAM
31.053317,31.390576,EGY
30.070007,31.019576,EGY
-20.165097,57.502770,MUS
-20.175658,57.519311,MUS
51.512191,-0.579828,GBR
55.793503,37.467746,RUS
59.834532,30.933275,RUS
-15.790822,-47.893414,BRA
-15.790038,-47.911345,BRA
-25.424768,-49.281141,BRA
-30.034407,-51.191176,BRA
-22.966069,-43.380391,BRA
-23.677447,-46.572555,BRA
-23.501359,-46.847323,BRA
30.173759,-97.782094,USA
32.730632,-80.059159,USA
60.212910,24.812522,FIN
60.494774,22.215186,FIN
60.182613,24.808114,FIN
-6.271931,106.799583,IDN
45.770050,8.810384,ITA
53.600482,-0.417698,GBR
37.839333,-122.289242,USA
50.938062,5.875027,NLD
58.506799,13.158620,SWE
58.394380,13.861722,SWE
48.191006,11.590853,DEU
54.101466,22.931120,POL
-36.626246,-64.270189,ARG
37.458216,127.038109,KOR
1.470957,103.592365,MYS
25.056783,121.548547,TWN
-20.103715,57.543288,MUS
39.277543,-84.369571,USA
39.616488,-84.229069,USA
39.160536,-84.448690,USA
21.331909,-157.883006,USA
51.619231,75.465071,KAZ
51.740255,75.337184,KAZ
36.849570,-87.469025,USA
26.231092,-97.625154,USA
34.400585,132.475990,JPN
53.425269,-6.443710,IRL
45.099233,8.860955,ITA
54.366374,10.107644,DEU
45.459429,-73.832222,CAN
45.783962,-74.019099,CAN
45.508418,-73.634491,CAN
42.056303,-91.679589,USA
-16.617136,-68.202355,BOL
50.290229,2.806466,FRA
36.108778,10.381189,TUN
32.883119,-96.898556,USA
7.072693,125.610185,PHL
14.561492,121.013270,PHL
14.819921,120.283293,PHL
14.554873,121.044591,PHL
37.372661,126.947483,KOR
37.529670,126.880690,KOR
22.265376,114.242258,HKG
1.355379,103.867744,SGP
35.318707,25.173638,GRC
51.477671,5.621009,NLD
51.619363,5.525496,NLD
24.419571,54.622195,ARE
52.355556,4.956699,NLD
33.895650,-84.453113,USA
33.938967,-84.227292,USA
41.351621,2.099647,ESP
4.672974,-74.158342,COL
13.649224,100.680824,THA
42.550750,-71.215320,USA
44.896167,-0.611638,FRA
41.812525,-87.972750,USA
33.064874,-96.811143,USA
38.803330,-77.510880,USA
39.563214,-104.862009,USA
51.219632,6.807150,DEU
25.178405,55.313700,ARE
46.210978,6.142976,CHE
44.426870,8.950397,ITA
46.207950,6.098114,CHE
53.644645,9.974566,DEU
29.935845,-95.364278,USA
40.999959,29.163741,TUR
1.433119,103.601381,MYS
-6.291589,107.079865,IDN
-26.155721,28.198066,ZAF
33.850710,-118.304110,USA
52.570726,5.530582,NLD
6.449606,3.589091,NGA
-12.087226,-76.972984,PER
53.461673,-2.238237,GBR
53.506472,-2.304197,GBR
19.111203,72.892249,IND
23.726808,57.794117,OMN
-37.824920,144.913705,AUS
14.312162,121.051665,PHL
25.766661,-100.193540,MEX
25.724466,-100.132692,MEX
45.411473,-74.050041,CAN
48.139225,11.554081,DEU
20.557474,-100.277876,MEX
40.584450,-74.243365,USA
34.675680,135.495643,JPN
45.574586,-75.398368,CAN
48.947678,2.212230,FRA
48.895305,2.421964,FRA
48.977557,2.507226,FRA
-31.955880,115.797843,AUS
-22.954906,-43.194551,BRA
-22.871371,-43.273237,BRA
47.421580,-122.247560,USA
31.215306,121.632777,CHN
31.247808,121.617262,CHN
24.179011,120.663107,CHN
31.323129,121.606675,CHN
45.291885,-66.099973,CAN
17.032883,54.261052,OMN
42.675254,23.401223,BGR
-23.540765,-46.641785,BRA
-33.448232,-70.851157,CHL
-33.956084,-71.399713,CHL
-33.440381,-70.787156,CHL
37.414527,-122.014673,USA
-33.822586,151.034293,AUS
43.743753,-79.716598,CAN
35.781810,140.147375,JPN
52.154122,21.007203,POL
49.825031,-97.178008,CAN
56.836406,60.605109,RUS
51.674362,8.617615,DEU
-37.801252,144.944081,AUS
19.997386,73.739805,IND
12.979523,80.250357,IND
19.176440,72.880883,IND
52.552722,13.208449,DEU
50.112370,8.703993,DEU
49.974909,8.450505,DEU
50.069180,8.486310,DEU
51.547173,0.173965,GBR
48.155716,11.762037,DEU
48.288455,11.572692,DEU
48.159167,16.340514,AUT
47.451203,8.538099,CHE
-26.037871,28.086158,ZAF
-26.224902,28.158714,ZAF
40.395964,-3.795825,ESP
35.746490,139.527162,JPN
51.204751,-113.918723,CAN
45.446358,-73.630780,CAN
55.889061,37.594982,RUS
42.603766,-87.822037,USA
41.303830,69.321518,UZB
41.358519,69.311492,UZB
24.484315,54.358976,ARE
25.240201,55.307963,ARE
25.130847,56.336433,ARE
13.609825,100.777981,THA
50.580143,5.261733,BEL
33.369405,-7.557351,MAR
50.699625,3.156707,FRA
50.582571,3.135680,FRA
50.374095,3.522003,FRA
47.231500,-1.631020,FRA
47.277950,-1.469027,FRA
47.238143,-1.667775,FRA
46.666065,-1.353256,FRA
47.225946,5.973452,FRA
48.520587,7.737664,FRA
52.021925,8.533172,DEU
53.081891,8.774237,DEU
50.937182,6.973508,DEU
51.520340,7.487800,DEU
50.973680,11.027829,DEU
53.549828,10.047107,DEU
52.398120,9.769070,DEU
49.020130,8.440480,DEU
54.336848,10.113793,DEU
51.364860,12.399410,DEU
52.144920,11.639637,DEU
54.075100,12.138343,DEU
48.710812,9.170666,DEU
49.801130,9.977390,DEU
38.947962,-95.268042,USA
50.376382,3.093255,FRA
-37.542701,143.795451,AUS
-37.564304,143.885821,AUS
38.451196,27.178831,TUR
41.834145,12.473558,ITA
26.875167,75.773263,IND
28.414065,77.042092,IND
19.071441,72.871159,IND
-16.689373,-49.241351,BRA
19.063763,73.025863,IND
48.713276,9.686679,DEU
46.877356,23.785920,ROU
41.180341,-73.753429,USA
42.677201,23.367363,BGR
42.677279,23.260014,BGR
14.263105,120.919415,PHL
54.831412,-1.482103,GBR
42.365060,-71.159730,USA
41.799581,-88.103611,USA
33.094894,-96.683260,USA
32.911446,-96.871244,USA
33.924489,-118.321058,USA
36.407007,-86.373336,USA
47.842011,-122.301668,USA
38.547416,-7.909667,PRT
53.138760,8.196003,DEU
53.110697,8.209248,DEU
48.320528,14.304691,AUT
48.191004,14.094747,AUT
48.133497,16.310235,AUT
48.163188,14.036551,AUT
51.567179,6.965463,DEU
44.655708,-63.627090,CAN
52.405875,9.824946,DEU
53.742290,-1.885460,GBR
45.385735,-71.919264,CAN
6.562122,3.384526,NGA
3.137667,101.629350,MYS
42.405969,-71.074712,USA
40.057863,-83.078426,USA
41.429608,-81.572811,USA
40.092536,-83.138704,USA
42.862636,-87.979983,USA
39.963455,-86.145515,USA
35.062993,-89.786125,USA
33.564447,-112.112003,USA
40.427369,-80.042512,USA
39.017666,-78.290927,USA
47.644782,6.843053,FRA
51.193267,6.019870,NLD
64.851613,-147.719640,USA
41.133203,-81.629443,USA
50.362883,9.308443,DEU
4.962729,-73.961539,COL
35.689197,51.388974,IRN
28.456681,77.309564,IND
44.623901,-93.121775,USA
37.294340,-78.345548,USA
52.300796,-0.086674,GBR
49.211012,16.660681,CZE
32.071550,34.850812,ISR
35.060995,-78.834058,USA
66.419444,25.503039,FIN
63.057823,21.775800,FIN
61.267592,23.979497,FIN
37.727594,140.388773,JPN
24.068796,90.230746,BGD
-26.967255,-52.540996,BRA
38.195617,-90.424545,USA
59.920139,11.214532,NOR
37.901513,-8.262324,PRT
49.882962,-97.188578,CAN
59.373044,18.023826,SWE
40.275978,-111.676109,USA
39.287199,-112.463972,USA
40.511661,-111.888122,USA
30.674497,-96.373633,USA
18.415795,-66.104444,PRI
46.084389,-64.811711,CAN
61.500111,21.891056,FIN
34.062346,-118.358660,USA
50.296158,8.699624,DEU
44.795991,-68.772344,USA
42.925971,-72.266759,USA
43.679005,-72.256123,USA
43.072733,-70.802754,USA
49.996094,10.201717,DEU
49.867961,10.328204,DEU
42.582192,-71.801237,USA
53.632646,-113.478168,CAN
49.189197,-2.086741,JEY
39.661028,-104.850180,USA
35.971732,-86.810081,USA
35.329744,-80.765728,USA
35.134991,-80.936312,USA
44.851611,-93.598891,USA
39.322021,-84.443099,USA
35.949827,-86.832450,USA
26.187978,-80.191002,USA
35.920280,-86.815618,USA
36.168325,-115.143148,USA
38.276024,-85.507144,USA
33.955231,-84.199134,USA
40.152192,-75.477722,USA
35.849056,-78.829509,USA
32.999626,-96.748761,USA
37.645987,-77.440110,USA
40.756304,-111.955177,USA
40.685503,-111.885238,USA
40.620566,-111.984658,USA
40.766908,-111.920009,USA
28.073617,-82.368553,USA
28.035364,-82.540695,USA
42.788533,-76.878339,USA
49.200026,-2.114196,JEY
38.255696,-77.385008,USA
35.018793,-92.550909,USA
42.092120,-83.637564,USA
32.984972,-85.055494,USA
40.897178,-84.552378,USA
48.917621,14.131558,CZE
59.939161,10.716426,NOR
33.102969,-84.007874,USA
33.193284,-112.674183,USA
65.335917,21.423246,SWE
30.904473,-102.917787,USA
61.145979,21.600836,FIN
51.368304,-0.291171,GBR
10.763959,106.741533,VNM
46.229201,-119.106623,USA
39.378664,-77.409118,USA
52.629473,1.296997,GBR
49.821379,73.156003,KAZ
26.522615,-78.693444,BHS
45.738589,4.889897,FRA
47.984420,7.828460,DEU
40.541476,-105.040891,USA
51.169616,6.908640,DEU
41.652617,13.314957,ITA
26.271246,127.715813,JPN
47.419829,8.396449,CHE
51.481291,0.270250,GBR
50.784244,-1.851516,GBR
43.646041,0.597592,FRA
22.534330,114.063678,CHN
55.705849,12.530905,DNK
56.464237,9.981711,DNK
56.117663,10.156134,DNK
46.063844,12.591550,ITA
-33.328302,-60.222489,ARG
48.069941,-1.836873,FRA
37.416999,126.978333,KOR
29.676125,-82.385909,USA
34.301416,-6.378201,MAR
54.900698,11.915730,DNK
11.997672,8.558916,NGA
-22.421459,-44.283469,BRA
61.158434,-149.890480,USA
13.193317,77.644653,IND
42.306143,-83.029423,CAN
40.224467,116.633653,CHN
39.799824,116.519231,CHN
39.802876,116.876383,CHN
40.213340,116.534682,CHN
40.106855,116.293149,CHN
40.205910,116.243401,CHN
39.697089,116.329043,CHN
39.790365,116.546770,CHN
31.736646,120.963070,CHN
30.763005,103.897170,CHN
22.847388,114.352885,CHN
31.350952,121.134716,CHN
31.287640,121.054309,CHN
39.467342,116.743792,CHN
39.464644,116.762420,CHN
39.800469,117.014115,CHN
31.340388,121.593980,CHN
31.315378,121.342772,CHN
31.109989,121.501421,CHN
31.239208,121.647046,CHN
22.506194,114.051614,CHN
22.713460,114.366303,CHN
22.729348,113.920258,CHN
22.583214,113.921536,CHN
39.625028,116.835116,CHN
38.042286,-84.467272,USA
51.528410,7.029644,DEU
44.454533,26.127987,ROU
43.592683,-96.639448,USA
43.447315,-116.367698,USA
-34.886424,-56.148187,URY
-28.774130,114.610005,AUS
24.850952,67.021545,PAK
-1.259661,36.780519,KEN
-23.417752,-51.937415,BRA
53.322647,-2.734026,GBR
51.473369,7.193564,DEU
51.543287,7.215003,DEU
-32.713168,151.515576,AUS
28.674861,77.287034,IND
47.372633,8.460219,CHE
66.060634,-17.351782,ISL
50.391840,30.485037,UKR
49.882401,-119.455862,CAN
59.124431,10.219476,NOR
48.110764,11.593729,DEU
47.960334,21.712630,HUN
38.759317,-9.142326,PRT
26.488506,128.000018,JPN
51.449497,12.025710,DEU
43.854298,-79.376846,CAN
39.796992,32.420792,TUR
41.889448,12.408827,ITA
43.429787,-95.298388,USA
56.914905,12.493960,SWE
65.061827,25.438008,FIN
59.289567,18.016668,SWE
42.108027,-76.044411,USA
40.453165,-104.872313,USA
45.706211,9.590797,ITA
55.670132,12.538249,DNK
53.638122,10.015829,DEU
56.075752,10.026976,DNK
55.535727,9.474670,DNK
55.778550,8.284066,DNK
55.388977,10.440295,DNK
55.662163,12.302996,DNK
55.625672,12.374201,DNK
33.440315,-112.046209,USA
52.439799,13.368644,DEU
51.578054,4.932791,NLD
41.795547,12.332595,ITA
44.171555,17.661016,BIH
39.973914,32.745255,TUR
36.824772,-76.299516,USA
36.779426,-76.008732,USA
42.001767,-93.634643,USA
40.448059,-3.576047,ESP
1.429179,103.798402,SGP
40.815055,-73.237176,USA
52.943323,4.772332,NLD
41.262473,-73.778327,USA
44.168406,28.638856,ROU
49.417462,27.027872,UKR
23.012551,72.522877,IND
26.785706,75.841037,IND
19.147821,72.831676,IND
24.751385,46.654749,SAU
-27.968771,153.392091,AUS
35.465727,-78.160244,USA
51.324257,-0.585564,GBR
34.439888,-119.834887,USA
50.042119,8.686158,DEU
48.968519,2.568993,FRA
48.759116,2.448631,FRA
-33.811792,151.149312,AUS
-33.849632,150.955417,AUS
36.140444,140.074221,JPN
45.632676,-121.202384,USA
55.043405,9.255201,DNK
37.750687,-25.581960,PRT
33.063394,-80.041748,USA
37.444087,-79.917434,USA
-34.813514,-55.997408,URY
41.909285,-91.722621,USA
24.138492,120.425679,TWN
53.424509,6.859650,NLD
50.443680,4.556009,BEL
41.022692,-85.064776,USA
60.539808,27.125345,FIN
50.123144,8.974227,DEU
36.056940,-115.008192,USA
34.913896,-85.747169,USA
1.351546,103.710067,SGP
64.097393,27.115193,FIN
48.099694,14.452114,AUT
39.726114,-82.683396,USA
35.898344,-81.547491,USA
34.689908,-92.224460,USA
39.852056,-82.994912,USA
36.243914,-95.324218,USA
33.353896,-111.672567,USA
52.768081,5.035836,NLD
32.442994,-97.048836,USA
39.597186,-86.459580,USA
36.620664,-87.261755,USA
40.065805,-82.753001,USA
51.717522,0.157445,GBR
41.342008,-96.089917,USA
41.125408,-96.143695,USA
2.610232,101.850040,MYS
32.962230,-80.307715,USA
37.499315,-77.688392,USA
39.320076,-94.581823,USA
37.344412,-77.303994,USA
37.448175,-77.780965,USA
32.991086,-83.831889,USA
50.470797,3.865026,BEL
59.270313,9.518018,NOR
41.174033,-95.798322,USA
36.166736,-97.043011,USA
39.492107,-119.424771,USA
51.696401,-0.048918,GBR
35.114850,-90.212946,USA
53.209248,6.471630,NLD
53.139008,7.060860,NLD
50.047686,-5.181287,GBR
40.850196,29.426502,TUR
35.541695,139.673073,JPN
40.935559,-73.020714,USA
57.745106,11.992021,SWE
36.982167,-122.030984,USA
36.653364,-121.625641,USA
41.559586,-72.172454,USA
41.585915,-71.972738,USA
41.622580,-71.944515,USA
41.367677,-72.017035,USA
41.586593,-72.104911,USA
41.487258,-72.772790,USA
41.247244,-75.514966,USA
-20.070645,-44.576558,BRA
41.700745,-71.148625,USA
52.368521,9.863533,DEU
51.333287,-0.766254,GBR
58.791635,5.710560,NOR
58.719607,5.543924,NOR
58.640827,5.627104,NOR
41.129552,-104.741011,USA
52.001233,4.210095,NLD
41.747663,-1.194304,ESP
49.930702,8.680992,DEU
-36.893340,174.798490,NZL
45.168570,5.715156,FRA
47.481495,8.461758,CHE
59.068818,5.758844,NOR
59.880082,8.614134,NOR
50.027742,8.238837,DEU
59.315384,5.424031,NOR
59.018070,6.037242,NOR
59.759137,10.993081,NOR
60.842215,11.267274,NOR
56.396883,-132.336779,USA
-33.733163,150.966681,AUS
-31.951636,115.922635,AUS
53.005173,-2.185228,GBR
33.644361,-83.811451,USA
52.587333,-2.120274,GBR
39.700253,32.818724,TUR
45.300695,-75.883084,CAN
33.994712,-84.553452,USA
10.498886,-66.785120,VEN
-8.608287,115.225590,IDN
-8.664784,115.240093,IDN
13.592716,100.765509,THA
55.621939,38.065094,RUS
55.726274,37.785005,RUS
55.594809,38.117680,RUS
13.488796,144.777062,GUM
13.463586,144.692631,GUM
-33.423455,-70.603786,CHL
6.216228,-75.573769,COL
-33.387964,-70.689119,CHL
-33.433579,-70.621498,CHL
-41.487239,-73.023118,CHL
-12.125530,-76.977493,PER
16.905231,96.246342,MMR
47.449845,8.212609,CHE
37.685113,-122.422295,USA
9.606457,-13.652101,GIN
51.236024,-0.581438,GBR
25.259202,55.323638,ARE
26.249178,49.987020,SAU
37.496862,126.855198,KOR
-23.456573,-46.537871,BRA
37.611989,-77.339241,USA
32.922151,-96.783950,USA
43.169249,-78.749870,USA
41.180701,-96.084974,USA
47.247244,-119.817685,USA
44.972274,-93.147436,USA
36.163528,-86.779695,USA
45.524015,-122.681425,USA
35.253552,-120.642494,USA
40.908087,-74.042014,USA
44.652165,-63.589622,CAN
43.543192,-79.880881,CAN
43.203234,141.758860,JPN
42.819172,93.513177,CHN
40.866338,-98.002902,USA
37.551296,127.194939,KOR
39.863174,-85.874924,USA
21.029091,105.902151,VNM
37.790226,-77.431501,USA
39.460494,116.245698,CHN
-17.827099,31.053593,ZWE
40.228047,-76.809911,USA
38.815930,-90.545317,USA
43.083990,-88.350735,USA
-15.798049,-47.950068,BRA
33.500859,-112.742049,USA
50.931593,5.304681,BEL
33.353084,-111.972254,USA
22.330859,114.201747,HKG
44.297018,-88.295502,USA
42.471108,-92.054150,USA
37.489874,-121.930983,USA
37.471868,-121.920314,USA
49.405646,8.639942,DEU
43.295100,-0.370797,FRA
33.774444,-100.869076,USA
34.859292,33.384232,CYP
46.445197,6.894245,CHE
33.389314,-84.261428,USA
38.648195,-121.491258,USA
53.212865,-6.699140,IRL
64.231920,27.691129,FIN
46.771968,-92.286127,USA
47.978363,-4.103669,FRA
54.632720,-5.867727,GBR
50.477909,12.334642,DEU
60.341991,25.029248,FIN
49.235828,4.063496,FRA
40.628751,17.963146,ITA
10.807480,106.649840,VNM
18.392567,109.852817,CHN
30.899327,121.994360,CHN
47.082150,6.801956,CHE
3.065908,101.485608,MYS
13.044898,80.247678,IND
34.220389,133.967775,JPN
33.474248,129.874817,JPN
34.294965,134.075070,JPN
45.636032,-74.289832,CAN
47.066613,-67.748937,CAN
45.475196,-73.800183,CAN
40.607009,-74.173847,USA
28.004934,-82.358367,USA
41.065431,28.971537,TUR
37.500240,126.619142,KOR
22.278934,114.170233,HKG
52.398237,16.858554,POL
19.131319,-104.335472,MEX
41.329715,19.818708,ALB
6.876536,79.901277,LKA
-31.862462,115.894391,AUS
51.092251,3.820197,BEL
-7.115262,-34.880473,BRA
20.524752,-103.480232,MEX
-23.597919,-46.848812,BRA
-32.842140,-70.600920,CHL
35.854309,-78.596410,USA
38.530257,27.047376,TUR
56.162510,15.588618,SWE
57.872307,11.931270,SWE
45.725896,4.853362,FRA
50.911566,7.059003,DEU
56.155991,10.177629,DNK
39.699291,-104.986806,USA
39.612745,-75.761413,USA
46.486018,30.733325,UKR
53.252193,-3.479159,GBR
53.958445,-1.081559,GBR
18.610805,73.870505,IND
38.695923,-90.421250,USA
54.649650,25.274443,LTU
29.796683,-95.561526,USA
49.191548,14.718460,CZE
52.328826,9.782983,DEU
37.412951,127.125364,KOR
-3.781561,-38.551935,BRA
24.899069,67.116200,PAK
-8.054728,-34.911483,BRA
39.156263,-84.570958,USA
30.177801,-95.486493,USA
40.329817,115.861493,CHN
39.400332,116.474130,CHN
-27.509488,152.938559,AUS
35.137051,33.359861,CYP
18.441915,-66.017653,PRI
45.556601,18.705217,HRV
45.328710,14.466950,HRV
43.511395,16.468991,HRV
45.792319,15.969644,HRV
45.815119,16.042631,HRV
46.568597,125.145695,CHN
22.909525,113.913647,CHN
26.369692,106.504373,CHN
26.388728,106.552717,CHN
39.588657,116.680036,CHN
35.010901,118.423397,CHN
12.555862,-7.964060,MLI
36.725013,3.166345,DZA
37.531754,111.219952,CHN
28.862862,105.493271,CHN
40.984986,113.315040,CHN
31.348211,118.285216,CHN
31.234229,118.260399,CHN
18.150664,-65.787699,PRI
47.476453,8.704103,CHE
53.620838,-0.273401,GBR
22.661301,114.117272,CHN
22.759525,114.241888,CHN
-25.459858,-49.288980,BRA
37.713705,-77.611790,USA
53.410601,-6.320125,IRL
30.717559,-91.315196,USA
7.045695,79.927605,LKA
41.457607,-88.157307,USA
60.254574,24.714338,FIN
60.284318,24.840046,FIN
60.845588,26.629530,FIN
60.176233,24.000570,FIN
41.992413,-86.098981,USA
55.784401,12.519602,DNK
43.297370,-2.008669,ESP
51.025524,-1.396205,GBR
50.565172,3.030780,FRA
52.293069,-1.603025,GBR
48.741785,2.354260,FRA
64.049718,-21.993691,ISL
9.821551,-83.943703,CRI
36.759103,2.963562,DZA
52.213125,-0.290844,GBR
-45.858651,170.388088,NZL
1.130897,104.057842,IDN
33.875853,130.800747,JPN
35.467395,139.628775,JPN
34.763391,135.513953,JPN
-6.614352,106.814389,IDN
-5.134793,119.414221,IDN
47.747101,10.320714,DEU
45.672470,0.202051,FRA
31.213530,121.600910,CHN
-10.187533,-48.340776,BRA
43.277481,5.391058,FRA
